site_name,doi,source_url
Gua Pominsa In,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Gua Pondoa,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Gua Prasejarah,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Gua Sambangoala,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Gua Sambangoala Gua Sambangoala,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Gua Sireh,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Gua Sireh CAMS-725 ANU,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Gua Sugi Patani,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Gua Sumpangbita,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Gua Talimbue,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Gua Tengkorak,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Gua Toko Gua Wa Bose Lasobo Gua,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Gua Uhallie,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Gua Wa Bose,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Arandangana,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Balisao,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Barugayya Maros,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Batu T,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Batu Tunpa,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Buida,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Buida Leang Buida,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Buida One,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Buidane,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Bulu Bettue,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Burung,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Cakondo,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Jarie Maros,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Jing,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Karassak,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Karassaq,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Leang,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Mande,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Paja,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Paja TaengSomba Opu Figure,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Sampeang Maros,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Sarru,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Sarru Rockshelter,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Timpalo,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Timpuseng,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Timpuseng Maros,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Tuwo Mane,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Ululeba,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Leang Warra,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Lene Hara Cave,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Liang Arandangana,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Liang Bua,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Liang Datu,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Liang Kabori,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Liang Kaung,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Liang Lemdubu,https://doi.org/10.1016/S0031-0182(01)00244-9,https://doi.org/10.1016/S0031-0182(01)00244-9
Gua Putra Termenung,https://doi.org/10.1016/S0031-0182(01)00248-6,https://doi.org/10.1016/S0031-0182(01)00248-6
Gua Putri T,https://doi.org/10.1016/S0031-0182(01)00248-6,https://doi.org/10.1016/S0031-0182(01)00248-6
Leang Sarru,https://doi.org/10.1016/S0031-0182(01)00248-6,https://doi.org/10.1016/S0031-0182(01)00248-6
Liang Bua,https://doi.org/10.1016/S0031-0182(01)00248-6,https://doi.org/10.1016/S0031-0182(01)00248-6
Liang Farlon,https://doi.org/10.1016/S0031-0182(01)00248-6,https://doi.org/10.1016/S0031-0182(01)00248-6
Liang Lembudu,https://doi.org/10.1016/S0031-0182(01)00248-6,https://doi.org/10.1016/S0031-0182(01)00248-6
Liang Lemdubu,https://doi.org/10.1016/S0031-0182(01)00248-6,https://doi.org/10.1016/S0031-0182(01)00248-6
Liang Nabulei Lisa,https://doi.org/10.1016/S0031-0182(01)00248-6,https://doi.org/10.1016/S0031-0182(01)00248-6
Ceruk Ida Malangi,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Ceruk La Nsafora,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Ceruk La Podo,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Ceruk Lakan Taghu,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Ceruk Lakan Taghu Ceruk La Podo Gua,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Ceruk Lakan Taghu Ceruk Lakan Taghu,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Ceruk Lasabo,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Ceruk Lasabo A,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Ceruk Lasabo B,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Ceruk Sugi Patani,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Ceruk Tangga Ara,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Anawai,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Andomo,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Andomo Tooth Diameter,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Batti,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Bulu Sipong,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Harimau,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Jing Maros,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Kabori,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Kabori Gua Kabori,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua La Kolumbu,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Lakan Taghu,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Lampetia,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Lampetia AD,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Mardua,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Mentanduno,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Metanduno,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Metanduno Gua Metanduno,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Pasaung,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Pominsa,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Pominsa In,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Pondoa,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Prasejarah,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Sambangoala,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Sambangoala Gua Sambangoala,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Sireh,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Sireh CAMS-725 ANU,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Sugi Patani,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Sumpangbita,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Talimbue,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Tengkorak,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Toko Gua Wa Bose Lasobo Gua,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Uhallie,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Wa Bose,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Arandangana,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Balisao,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Barugayya Maros,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Batu T,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Batu Tunpa,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Buida,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Buida Leang Buida,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Buida One,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Buidane,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Bulu Bettue,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Burung,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Cakondo,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Jarie Maros,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Jing,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Karassak,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Karassaq,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Leang,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Mande,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Paja,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Paja TaengSomba Opu Figure,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Sampeang Maros,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Sarru,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Sarru Rockshelter,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Timpalo,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Timpuseng,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Timpuseng Maros,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Tuwo Mane,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Ululeba,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Leang Warra,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Lene Hara Cave,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Liang Arandangana,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Liang Bua,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Liang Datu,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Liang Kabori,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Liang Kaung,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Liang Lemdubu,https://doi.org/10.1016/S0031-0182(01)00250-4,https://doi.org/10.1016/S0031-0182(01)00250-4
Gua Babi,https://doi.org/10.1016/S0031-0182(01)00255-3,https://doi.org/10.1016/S0031-0182(01)00255-3
Gua Braholo,https://doi.org/10.1016/S0031-0182(01)00255-3,https://doi.org/10.1016/S0031-0182(01)00255-3
Gua Lawa Sampung,https://doi.org/10.1016/S0031-0182(01)00255-3,https://doi.org/10.1016/S0031-0182(01)00255-3
Gua Niah,https://doi.org/10.1016/S0031-0182(01)00255-3,https://doi.org/10.1016/S0031-0182(01)00255-3
Leang Sarru,https://doi.org/10.1016/S0031-0182(03)00610-2,https://doi.org/10.1016/S0031-0182(03)00610-2
Leang Sarru Rockshelter,https://doi.org/10.1016/S0031-0182(03)00610-2,https://doi.org/10.1016/S0031-0182(03)00610-2
Ceruk Ida Malangi,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Ceruk La Nsafora,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Ceruk La Podo,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Ceruk Lakan Taghu,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Ceruk Lakan Taghu Ceruk La Podo Gua,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Ceruk Lakan Taghu Ceruk Lakan Taghu,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Ceruk Lasabo,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Ceruk Lasabo A,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Ceruk Lasabo B,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Ceruk Sugi Patani,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Ceruk Tangga Ara,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Anawai,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Andomo,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Andomo Tooth Diameter,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Batti,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Bulu Sipong,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Harimau,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Jing Maros,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Kabori,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Kabori Gua Kabori,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua La Kolumbu,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Lakan Taghu,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Lampetia,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Lampetia AD,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Mardua,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Mentanduno,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Metanduno,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Metanduno Gua Metanduno,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Pasaung,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Pominsa,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Pominsa In,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Pondoa,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Prasejarah,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Sambangoala,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Sambangoala Gua Sambangoala,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Sireh,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Sireh CAMS-725 ANU,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Sugi Patani,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Sumpangbita,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Talimbue,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Tengkorak,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Toko Gua Wa Bose Lasobo Gua,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Uhallie,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Gua Wa Bose,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Leang Arandangana,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Leang Balisao,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Leang Barugayya Maros,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Leang Batu T,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Leang Batu Tunpa,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Leang Buida,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
Leang Buida Leang Buida,https://doi.org/10.1016/S0031-0182(97,https://doi.org/10.1016/S0031-0182(97
